Animal,Session,SessionType,Trial,Block,TrialsPerBlock,TrainingLevel,ABL,ILD,Bias,LeftAmp,RightAmp,WaveformL,WaveformR,TrialStart,TrialEnd,TrialDuration,IntendedITI,ITIStart,ITIEnd,TimedITI,MaxWait,TimeToCNP,BaseFix,ExpFixMean,IntendedFix,TimedFix,BaseRT,MaxRT,TimedRT,MaxMT,TimedMT,IntendedLNP,TimedLNP,ResponsePoke,Outcome,RepeatTrial,BlockPerformance,BlockAbortRatio,LEDTrial,TimedLED,LEDPowerL,LEDPowerR,Box
4,18,1,9,1,10,16,50,4,0.5,17,18,0,0,18609.504991999998,18620.696992000001,11.192000000002736,3,18606.495999999999,18609.502976,3.0069760000005772,60,4.7143360000009125,0.20000000000000001,0.074999999999999997,0.20990978560892137,0.29769600000145147,0.016000000000000004,5,0.29603200000201468,6,4.1725440000009257,0.01,0,-1,1,0,0.5,0.29999999999999999,13,14,15,16,0
4,18,1,10,1,10,16,50,4.6438561897747244,0.5,17,18,0,0,18623.738976000001,18636.746975999999,13.007999999997992,3,18620.728992,18623.736991999998,3.0079999999979918,60,0,0.20000000000000001,0.074999999999999997,0,0,0.016000000000000004,5,0,6,0,0.01,0,0,-4,0,0.5,0.36363636363636365,13,14,15,16,0
4,18,1,11,1,10,16,50,-4.6438561897747244,0.5,17,18,0,0,18639.772000000001,18653.854975999999,14.082975999997871,3,18636.765984000001,18639.769983999999,3.0039999999971769,60,12.27635200000077,0.20000000000000001,0.074999999999999997,0.29215019803519104,0.36783999999897787,0.017000000000000005,5,0.3662079999994603,6,1.4190720000005967,0.01,0.019711999997525709,-1,2,0,0.5714285714285714,0.33333333333333331,13,14,15,16,0
4,18,1,12,1,10,16,50,-2,0.5,17,18,0,0,18656.885984,18667.257984,10.371999999999389,3,18653.877983999999,18656.883999999998,3.006015999999363,60,6.2357439999977942,0.20000000000000001,0.074999999999999997,0.24324730769613692,0.81846399999994901,0.018000000000000006,5,0.81721599999946193,6,3.302560000000085,0.01,0.015232000001560664,-1,2,0,0.625,0.30769230769230771,13,14,15,16,0
4,18,1,13,1,10,16,50,3.1699250014423126,0.5,17,18,0,0,18670.279999999999,18685.257984,14.977984000001015,3,18667.276991999999,18670.277984,3.0009920000011334,60,11.368448000001081,0.20000000000000001,0.074999999999999997,0.22389467094770785,2.5408319999987725,0.019000000000000006,5,2.5392959999990126,6,1.0465280000025814,0.01,0.022175999998580664,1,2,0,0.66666666666666663,0.2857142857142857,13,14,15,16,0
4,18,1,14,1,10,16,50,-4,0.5,17,18,0,0,18688.290976,18701.048992,12.75801599999977,3,18685.282975999999,18688.288992000002,3.006016000003001,60,11.466432000001078,0.20000000000000001,0.074999999999999997,0.26650453687876252,0.37475199999971665,0.020000000000000007,5,0.37318400000003749,6,0.88921599999957834,0.01,0.02223999999841908,-1,2,0,0.69999999999999996,0.26666666666666666,13,14,15,16,0
4,18,1,15,2,10,17,50,-2,0.5,17,18,0,0,18704.090976,18709.649984,5.5590080000001763,3,18701.082976000002,18704.088992000001,3.006015999999363,60,4.1782080000011774,0.20000000000000001,0.074999999999999997,0.23586726436014316,0.20191999999951804,0.021000000000000008,5,0.20012800000040443,6,1.1513279999999213,0.01,0.022912000000360422,-1,2,0,1,0,13,14,15,16,0
4,18,1,16,2,10,17,50,4,0.5,17,18,0,0,18712.681983999999,18718.489984,5.8080000000009022,3,18709.670976000001,18712.68,3.0090239999990445,60,4.3543040000004112,0.20000000000000001,0.074999999999999997,0.25677051596118905,0.21199999999953434,0.022000000000000009,5,0.21030400000017835,6,1.2123200000023644,0.01,0.029375999998592306,1,2,0,1,0,13,14,15,16,0
4,18,1,17,2,10,17,50,-4.6438561897747244,0.5,17,18,0,0,18721.511999999999,18724.189984000001,2.677984000001743,3,18718.508991999999,18721.509984,3.0009920000011334,60,1.7153600000019651,0.20000000000000001,0.074999999999999997,0.39713489480815423,0.23859199999787961,0.02300000000000001,5,0.23695999999836204,6,0.70192000000315602,0.01,0.018079999998008134,-1,2,0,1,0,13,14,15,16,0
4,18,1,18,2,10,17,50,-2,0.5,17,18,0,0,18728.890975999999,18733.860992000002,4.9700160000029427,3,18725.888992,18728.888992,3,60,3.8012159999998403,0.20000000000000001,0.074999999999999997,0.22350926001490209,0.28188800000134506,0.024000000000000011,5,0.28009599999859347,6,0.8609920000017155,0.01,0.016959999997197883,-1,2,0,1,0,13,14,15,16,0
4,18,1,19,2,10,17,50,3.1699250014423126,0.5,17,18,0,0,18736.901984,18753.328000000001,16.426016000001255,3,18733.893983999998,18736.900000000001,3.006016000003001,60,0,0.20000000000000001,0.074999999999999997,0,0,0.024000000000000011,5,0,6,0,0.01,0,0,-4,0,1,0.20000000000000001,13,14,15,16,0
4,18,1,1,1,10,16,50,-3.1699250014423126,0.5,17,18,0,0,18826.265984000001,18834.743999999999,8.4780159999972966,3,18823.253983999999,18826.263999999999,3.0100160000001779,60,5.1613760000000184,0.20000000000000001,0.074999999999999997,10.134381930680826,0.6639679999971122,0.010999999999999999,5,0.61334399999759626,6,2.5241600000008475,0.01,0.023584000002301764,-1,2,0,1,0,13,14,15,16,0
4,18,1,2,1,10,16,50,-4,0.5,17,18,0,0,18837.952000000001,18847.788,9.8359999999993306,3,18834.932000000001,18837.949983999999,3.0179839999982505,60,0,0.20000000000000001,0.074999999999999997,0,0,0.010999999999999999,5,0,6,0,0.01,0,0,-4,0,1,0.33333333333333331,13,14,15,16,0
4,18,1,1,1,10,16,50,2,0.5,17,18,0,0,18940.977984000001,18957.472991999999,16.495007999998052,3,18937.966976,18940.975999999999,3.0090239999990445,60,0,10,0.074999999999999997,0,0,0.01,5,0,6,0,0.01,0,0,-4,0,0,0.5,13,14,15,16,0
4,18,1,2,1,10,16,50,4.6438561897747244,0.5,17,18,0,0,18960.693984000001,18978.342976,17.648991999998543,3,18957.681983999999,18960.691999999999,3.0100160000001779,60,0,10,0.074999999999999997,0,0,0.01,5,0,6,0,0.01,0,0,-4,0,0,0.66666666666666663,13,14,15,16,0
4,19,1,1,2,10,16,50,2,0.5,17,18,0,0,20920.770976,20924.887999999999,4.1170239999992191,3,20917.759999999998,20920.768992000001,3.0089920000027632,60,0.85068799999862676,0.20000000000000001,0.074999999999999997,10.336661525891119,0.25363199999992503,0.010999999999999999,5,0.17731199999980163,6,0.88086400000247522,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,19,1,2,2,10,16,50,-4,0.5,17,18,0,0,20928.088992000001,20936.119999999999,8.0310079999981099,3,20925.072992000001,20928.086975999999,3.0139839999974356,60,0.62662400000044727,0.20000000000000001,0.074999999999999997,0.2327749909918404,0.2933759999978065,0.010999999999999999,5,0.29199999999764259,6,0.88086400000247522,0.01,0,-1,-4,0,0,0.33333333333333331,13,14,15,16,0
4,19,1,3,2,10,16,50,-4.6438561897747244,0.5,17,18,0,0,20939.178975999999,20942.900000000001,3.7210240000022168,3,20936.170976000001,20939.176992000001,3.006015999999363,60,1.7457280000016908,0.20000000000000001,0.074999999999999997,0.25387037154886472,0.31209599999783677,0.012,5,0.31081599999743048,6,1.5858560000015132,0.01,0.020415999999386258,-1,2,0,0.5,0.25,13,14,15,16,0
4,19,1,4,2,10,16,50,4.6438561897747244,0.5,17,18,0,0,20945.939999999999,20962.637984000001,16.69798400000218,3,20942.930976,20945.937984,3.0070080000004964,60,12.756416000000172,0.20000000000000001,0.074999999999999997,0.37305541430921196,0.28035200000158511,0.013000000000000001,5,0.27878400000190595,6,1.6553920000005746,0.01,0.020415999999386258,-1,1,0,0.33333333333333331,0.20000000000000001,13,14,15,16,0
4,19,1,5,2,10,16,50,-2,0.5,17,18,0,0,20965.668991999999,20979.540000000001,13.871008000001893,3,20962.666976,20965.666976,3,60,9.7632960000009916,0.20000000000000001,0.074999999999999997,0.37318317162833459,0.21055999999953201,0.014000000000000002,5,0.20886400000017602,6,3.8788800000002084,0.01,0.018272000001161359,-1,2,0,0.5,0.16666666666666666,13,14,15,16,0
4,19,1,6,2,10,16,50,4,0.5,17,18,0,0,20982.572,20985.940992,3.3689919999997073,3,20979.561984,20982.569984000002,3.0080000000016298,60,2.0437439999986964,0.20000000000000001,0.074999999999999997,0.20277502079024728,0.21209600000292994,0.015000000000000003,5,0.21084800000244286,6,1.0973119999980554,0.01,0.015840000000025611,1,2,0,0.59999999999999998,0.14285714285714285,13,14,15,16,0
4,19,1,7,2,10,16,50,-3.1699250014423126,0.5,17,18,0,0,20988.982975999999,20993.860992000002,4.8780160000023898,3,20985.973984,20988.980992000001,3.0070080000004964,60,3.600032000002102,0.20000000000000001,0.074999999999999997,0.25515464501666962,0.1841279999971448,0.016000000000000004,5,0.18313599999964936,6,1.073472000000038,0.01,0.020384000003105029,-1,2,0,0.66666666666666663,0.125,13,14,15,16,0
4,19,1,8,2,10,16,50,3.1699250014423126,0.5,17,18,0,0,20996.892992000001,21003.072,6.1790079999991576,3,20993.890975999999,20996.890975999999,3,60,2.6132479999978386,0.20000000000000001,0.074999999999999997,0.25953398559907814,0.26364800000010291,0.017000000000000005,5,0.26188799999727053,6,1.2955199999996694,0.01,0.020384000003105029,-1,1,0,0.5714285714285714,0.1111111111111111,13,14,15,16,0
4,19,1,9,2,10,16,50,4,0.5,17,18,0,0,21007.233983999999,21018.976992,11.743008000001282,3,21004.229984000001,21007.232,3.0020159999985481,60,4.5885760000019218,0.20000000000000001,0.074999999999999997,0.35690601080974693,0.13795200000095065,0.017000000000000005,5,0.13651200000094832,6,1.2955199999996694,0.01,0,-1,-4,0,0.5714285714285714,0.20000000000000001,13,14,15,16,0
4,19,1,10,2,10,16,50,-4,0.5,17,18,0,0,21022.012992,21026.187999999998,4.1750079999983427,3,21018.998975999999,21022.010976000001,3.0120000000024447,60,3.0394879999985278,0.20000000000000001,0.074999999999999997,0.25616289819920401,0.16953600000124425,0.018000000000000006,5,0.1680320000014035,6,0.94406399999934365,0.01,0.014495999999780906,-1,2,0,0.625,0.18181818181818182,13,14,15,16,0
4,19,1,11,2,10,16,50,-2,0.5,17,18,0,0,21029.221984,21070.897983999999,41.675999999999476,3,21026.214975999999,21029.220000000001,3.0050240000018675,60,40.455168000000413,0.20000000000000001,0.074999999999999997,0.20317030876545586,0.21039999999993597,0.019000000000000006,5,0.20857600000090315,6,0.99347199999829172,0.01,0.016960000000835862,-1,2,0,0.66666666666666663,0.16666666666666666,13,14,15,16,0
4,19,1,12,2,10,16,50,-3.1699250014423126,0.5,17,18,0,0,21073.929983999999,21079.277984,5.3480000000017753,3,21070.922976000002,21073.928,3.0050239999982296,60,3.8071360000030836,0.20000000000000001,0.074999999999999997,0.27173743384059512,0.2025919999978214,0.020000000000000007,5,0.20073599999886937,6,1.3193600000013248,0.01,0.013119999999616994,-1,2,0,0.69999999999999996,0.15384615384615385,13,14,15,16,0
4,19,1,1,2,3,16,50,-3.1699250014423126,0.5,17,18,0,0,21202.144992000001,21206.674975999998,4.5299839999970573,3,21199.136992,21202.142975999999,3.0059839999994438,60,2.9207999999998719,0.20000000000000001,0.074999999999999997,10.002749362732077,0.23132799999802955,0.010999999999999999,5,0.18012799999996787,6,1.2673280000017257,0.01,0.020479999999224674,-1,2,0,1,0,13,14,15,16,0
4,19,1,2,2,3,16,50,4.6438561897747244,0.5,17,18,0,0,21209.857983999998,21213.605984000002,3.7480000000032305,3,21206.853984000001,21209.856,3.0020159999985481,60,0.53420800000094459,0.20000000000000001,0.074999999999999997,0.21165503821653711,0.15184000000226661,0.012,5,0.15004800000315299,6,1.0253439999978582,0.01,0.020479999999224674,-1,1,0,0.5,0,13,14,15,16,0
4,19,1,3,2,3,16,50,4,0.5,17,18,0,0,21219.246975999999,21223.205984,3.9590080000016314,3,21216.236991999998,21219.244992,3.0080000000016298,60,0.82080000000132713,0.20000000000000001,0.074999999999999997,0.54151796028071364,0.11244799999985844,0.013000000000000001,5,0.092223999999987427,6,1.0175039999994624,0.01,0.020479999999224674,-1,1,0,0.33333333333333331,0,13,14,15,16,0
4,19,1,4,3,3,17,50,-3.1699250014423126,0.5,17,18,0,0,21226.257984,21230.076000000001,3.8180160000010801,3,21223.244992,21226.256000000001,3.0110080000013113,60,2.364000000001397,0.20000000000000001,0.074999999999999997,0.22623032260336917,0.21987199999784934,0.014000000000000002,5,0.2188800000003539,6,1.2086720000006608,0.01,0.017407999999704771,-1,2,0,1,0,13,14,15,16,0
4,19,1,5,3,3,17,50,3.1699250014423126,0.5,17,18,0,0,21233.117984,21237.556992000002,4.4390080000011949,3,21230.109983999999,21233.116000000002,3.006016000003001,60,1.1490239999984624,0.20000000000000001,0.074999999999999997,0.22801191548892338,0.25414400000227033,0.015000000000000003,5,0.25315200000113691,6,1.0285439999970549,0.01,0.017407999999704771,-1,1,0,0.5,0,13,14,15,16,0
4,19,1,6,3,3,17,50,-2,0.5,17,18,0,0,21240.577984,21243.356,2.778016000000207,3,21237.576000000001,21240.576000000001,3,60,1.28588800000216,0.20000000000000001,0.074999999999999997,0.23123785705242594,0.15951999999742839,0.016000000000000004,5,0.15840000000025611,6,1.3094080000009853,0.01,0.017120000000431901,-1,2,0,0.66666666666666663,0,13,14,15,16,0
4,19,1,7,4,3,18,50,4.6438561897747244,0.5,17,18,0,0,21246.387999999999,21255.906975999998,9.5189759999993839,3,21243.376992000001,21246.385984,3.0089919999991253,60,6.0350720000024012,0.20000000000000001,0.074999999999999997,0.2686624432857932,0.11161599999832106,0.017000000000000005,5,0.10969599999953061,6,1.3662079999994603,0.01,0.017120000000431901,-1,1,0,0,0,13,14,15,16,0
4,19,1,8,4,3,18,50,3.1699250014423126,0.5,17,18,0,0,21258.933983999999,21320.013984000001,61.080000000001746,3,21255.926975999999,21258.932000000001,3.0050240000018675,60,0,0.20000000000000001,0.074999999999999997,0,0,0.017000000000000005,5,0,6,0,0.01,0,0,-1,0,0,0.5,13,14,15,16,0
4,20,1,1,5,3,16,50,-4.6438561897747244,0.5,17,18,0,0,21371.577984,21375.246975999999,3.6689919999989797,3,21368.549984000001,21371.576000000001,3.0260159999997995,60,2.1812800000006973,0.20000000000000001,0.074999999999999997,10.011061156390909,0.37046399999962887,0.010999999999999999,5,0.27273599999898579,6,0.93619200000102865,0.01,0.019231999998737592,-1,2,0,1,0,13,14,15,16,0
4,20,1,2,5,3,16,50,4,0.5,17,18,0,0,21378.446975999999,21390.601984000001,12.155008000001544,3,21375.441984000001,21378.444992000001,3.0030079999996815,60,10.851520000000164,0.20000000000000001,0.074999999999999997,0.23012901805331393,0.22534400000222377,0.012,5,0.22384000000238302,6,1.0628479999977571,0.01,0.015296000001399079,1,2,0,1,0,13,14,15,16,0
4,20,1,3,5,3,16,50,4.6438561897747244,0.5,17,18,0,0,21393.624992000001,21397.392992000001,3.7680000000000291,3,21390.620992,21393.622975999999,3.0019839999986289,60,2.7292159999997239,0.20000000000000001,0.074999999999999997,0.22442615253118678,0.25072000000000116,0.013000000000000001,5,0.24892800000088755,6,0.76995199999873876,0.01,0.01811200000156532,1,2,0,1,0,13,14,15,16,0
4,21,1,1,6,3,16,50,4,0.5,17,18,0,0,23225.344000000001,23233.086975999999,7.742975999997725,3,23222.316992,23225.341983999999,3.0249919999987469,60,4.2116480000004231,0.20000000000000001,0.074999999999999997,10.014827092994249,0.31004799999936949,0.010999999999999999,5,0.23769600000014179,6,1.0930559999978868,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,21,1,2,6,3,16,50,2,0.5,17,18,0,0,23236.315999999999,23269.742976000001,33.426976000002469,3,23233.294976000001,23236.313984,3.0190079999993031,60,30.124512000002142,0.20000000000000001,0.074999999999999997,0.20554109957866132,0.34598399999958929,0.012,5,0.34451199999966775,6,0.93980799999917508,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,21,1,3,6,3,16,50,4.6438561897747244,0.5,17,18,0,0,23272.784,23286.009984,13.225984000000608,3,23269.770976,23272.781984000001,3.0110080000013113,60,10.07033600000068,0.20000000000000001,0.074999999999999997,0.21106530968066844,0.26083199999993667,0.013000000000000001,5,0.25916800000049989,6,0.89129599999796483,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,22,1,1,7,3,16,50,2,0.5,17,18,0,0,23320.826976,23324.724991999999,3.8980159999991884,3,23317.821983999998,23320.824992000002,3.0030080000033195,60,0.5605439999999362,0.20000000000000001,0.074999999999999997,10.038094013193401,0.21299200000066776,0.010999999999999999,5,0.12451200000214158,6,0.9872639999994135,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,22,1,2,7,3,16,50,3.1699250014423126,0.5,17,18,0,0,23327.937984,23358.652991999999,30.715007999999216,3,23324.919999999998,23327.936000000002,3.0160000000032596,60,27.594239999998535,0.20000000000000001,0.074999999999999997,0.59046462650071474,0.20291200000065146,0.012,5,0.18915199999901233,6,0.90822399999888148,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,22,1,1,7,3,16,50,-2,0.5,17,18,0,0,23440.428,23447.018975999999,6.5909759999995003,3,23437.417984,23440.425984000001,3.0080000000016298,60,4.9693440000010014,0.20000000000000001,0.074999999999999997,10.039940767108018,0.25100799999927403,0.010999999999999999,5,0.20035199999983888,6,1.1935999999986961,0.01,0.012896000000182539,-1,2,0,1,0,13,14,15,16,0
4,23,1,1,8,3,16,50,2,0.5,17,18,0,0,23527.345984,23538.164000000001,10.81801600000108,3,23524.32,23527.344000000001,3.0240000000012515,60,5.2348160000001371,0.20000000000000001,0.074999999999999997,10.010003190264246,0.55635199999960605,0.010999999999999999,5,0.48316799999884097,6,2.8747519999997166,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,24,1,1,9,3,16,50,4,0.5,17,18,0,0,23595.825983999999,23605.903999999999,10.078015999999479,3,23592.814976000001,23595.824000000001,3.0090239999990445,60,5.580735999999888,0.20000000000000001,0.074999999999999997,10.068810445743091,0.33344000000215601,0.010999999999999999,5,0.25516799999968498,6,2.0365759999986039,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,25,1,1,10,3,16,50,2,0.5,17,18,0,0,23713.380000000001,23722.990976000001,9.6109759999999369,3,23710.372992000001,23713.377983999999,3.0049919999983103,60,3.0584639999979117,0.20000000000000001,0.074999999999999997,10.001494290267443,0.36710400000083609,0.010999999999999999,5,0.29459199999837438,6,4.0529280000009749,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,26,1,1,11,3,16,50,-3.1699250014423126,0.5,17,18,0,0,23868.430976,23872.088992000001,3.6580160000012256,3,23865.416991999999,23868.428992000001,3.0120000000024447,60,1.6006720000004862,0.20000000000000001,0.074999999999999997,10.012044896293022,0.47846399999980349,0.010999999999999999,5,0.40611200000057579,6,1.397184000001289,0.01,0.026175999999395572,-1,2,0,1,0,13,14,15,16,0
4,27,1,1,12,3,16,50,4,0.5,17,18,0,0,23984.011999999999,23990.010976000001,5.9989760000025854,3,23980.990976000001,23984.009984,3.0190079999993031,60,2.7580159999997704,0.20000000000000001,0.074999999999999997,10.061198247968091,0.31104000000050291,0.010999999999999999,5,0.23907200000030571,6,0.78220800000053714,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,27,1,2,12,3,16,50,4.6438561897747244,0.5,17,18,0,0,23993.200991999998,23997.16,3.9590080000016314,3,23990.198976,23993.198976,3,60,0.82019200000286219,0.20000000000000001,0.074999999999999997,0.50582514377405374,0.30313599999863072,0.012,5,0.28332800000134739,6,0.82633600000190199,0.01,0,-1,1,0,0,0,13,14,15,16,0
4,27,1,3,12,3,16,50,-4.6438561897747244,0.5,17,18,0,0,24000.200991999998,24002.822975999999,2.6219840000012482,3,23997.194975999999,24000.198976,3.0040000000008149,60,1.2081600000019534,0.20000000000000001,0.074999999999999997,0.20039690849621847,0.25247999999919557,0.013000000000000001,5,0.25065600000016275,6,1.0763520000000426,0.01,0.017184000000270316,-1,2,0,0.33333333333333331,0,13,14,15,16,0
4,27,1,1,12,3,16,50,-4,0.5,17,18,0,0,24618.706976000001,24621.214975999999,2.5079999999979918,3,24615.700991999998,24618.704991999999,3.0040000000008149,60,0.58796799999981886,0.20000000000000001,0.074999999999999997,10.002848860188438,0.51983999999720254,0.010999999999999999,5,0.45779199999742559,6,1.2489600000008068,0.01,0.15168000000267057,-1,2,0,1,0,13,14,15,16,0
4,27,1,2,12,3,16,50,2,0.5,17,18,0,0,24624.396992000002,24638.654976000002,14.257983999999851,3,24621.393983999998,24624.394976,3.0009920000011334,60,6.9923839999974007,0.20000000000000001,0.074999999999999997,0.42705473835069901,0.19139200000063283,0.010999999999999999,5,0.18979200000103447,6,1.2489600000008068,0.01,0,-1,-4,0,1,0.5,13,14,15,16,0
4,27,1,3,12,3,16,50,4,0.5,17,18,0,0,24641.697983999999,24657.272991999998,15.575007999999798,3,24638.688991999999,24641.696,3.0070080000004964,60,8.3781760000019858,0.20000000000000001,0.074999999999999997,0.24958882425693457,0.18326399999932619,0.010999999999999999,5,0.18144000000029337,6,1.2489600000008068,0.01,0,-1,-4,0,1,0.66666666666666663,13,14,15,16,0
4,27,1,1,12,3,16,50,4,0.5,17,18,0,0,24973.100992,24981.858976,8.7579839999998512,3,24970.083999999999,24973.098976000001,3.014976000002207,60,1.43500800000038,10,0.074999999999999997,10.062699563612895,0.19801599999846076,0.01,5,0.1030399999981455,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,1,12,3,16,50,-3.1699250014423126,0.5,17,18,0,0,25018.401984,25050.396000000001,31.994016000000556,3,25015.398976,25018.400000000001,3.0010240000010526,60,24.669792000000598,10,0.074999999999999997,10.005597403874498,0.21119999999791617,0.01,5,0.16099199999734992,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,1,12,3,16,50,4.6438561897747244,0.5,17,18,0,0,25095.975999999999,25105.263999999999,9.2880000000004657,3,25092.972991999999,25095.973984,3.0009920000011334,60,1.889632000002166,10,0.074999999999999997,10.00015660570909,0.29062399999747868,0.01,5,0.23027199999705772,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,1,12,3,16,50,2,0.5,17,18,0,0,25122.181983999999,25131.810976000001,9.6289920000017446,3,25119.174975999998,25122.18,3.0050240000018675,60,2.275391999999556,10,0.074999999999999997,10.02161448790639,0.22864000000117812,0.01,5,0.18403200000102515,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,1,12,3,16,50,-3.1699250014423126,0.5,17,18,0,0,25146.261984000001,25162.301984000002,16.040000000000873,3,25143.246975999999,25146.259999999998,3.0130239999998594,60,8.7576640000006591,10,0.074999999999999997,10.026075261482108,0.1850559999984398,0.01,5,0.13171199999851524,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,2,12,3,16,50,4,0.5,17,18,0,0,25165.504991999998,25178.743999999999,13.239008000000467,3,25162.5,25165.502976,3.0029759999997623,60,6.044608000000153,10,0.074999999999999997,10.043329234267702,0.17916800000239164,0.01,5,0.16278400000010151,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,1,12,3,16,50,4,0.5,17,18,0,0,25294.348991999999,25303.026976000001,8.677984000001743,3,25291.324000000001,25294.346976000001,3.0229760000001988,60,1.3202239999991434,10,0.074999999999999997,10.068346560632966,0.22675200000230689,0.01,5,0.17699200000060955,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,2,12,3,16,50,-4.6438561897747244,0.5,17,18,0,0,25306.209984000001,25322.828000000001,16.618016000000353,3,25303.206976000001,25306.207999999999,3.0010239999974146,60,9.3915199999973993,10,0.074999999999999997,10.068118586118562,0.21008000000074389,0.01,5,0.19158400000014808,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,27,1,1,12,3,16,50,-2,0.5,17,18,0,0,25491.148000000001,25500.976992,9.8289919999988342,3,25488.142975999999,25491.145983999999,3.0030079999996815,60,2.5422079999989364,10,0.074999999999999997,10.05268410360884,0.17871999999988475,0.01,5,0.13094400000045425,6,0,0.01,0,0,-4,0,0,1,13,14,15,16,0
4,28,1,1,13,3,16,50,-3.1699250014423126,0.5,17,18,0,0,25580.090976,25582.248992000001,2.1580160000012256,3,25577.076000000001,25580.088992000001,3.0129919999999402,60,0.55894400000033784,0.20000000000000001,0.074999999999999997,10.125343575180366,0.16662400000132038,0.010999999999999999,5,0.097568000001047039,6,1.2243199999975332,0.01,0.13542400000005728,-1,2,0,1,0,13,14,15,16,0
4,28,1,2,13,3,16,50,-2,0.5,17,18,0,0,25585.457984000001,25589.968000000001,4.5100160000001779,3,25582.453984,25585.455999999998,3.0020159999985481,60,1.7805760000010196,0.20000000000000001,0.074999999999999997,0.36336182501368464,0.30585599999903934,0.012,5,0.30441599999903701,6,0.40399999999863212,0.01,0.13542400000005728,1,1,0,0.5,0,13,14,15,16,0
4,28,1,3,13,3,16,50,-4.6438561897747244,0.5,17,18,0,0,25592.997984000001,25596.645983999999,3.6479999999974098,3,25589.990976000001,25592.995999999999,3.0050239999982296,60,1.358911999999691,0.20000000000000001,0.074999999999999997,0.50464785061369222,0.20636799999920186,0.013000000000000001,5,0.19526400000177091,6,2.0608959999990475,0.01,0.021823999999469379,-1,2,0,0.66666666666666663,0,13,14,15,16,0
4,28,1,4,14,3,17,50,-4.6438561897747244,0.5,17,18,0,0,25599.677984000002,25618.756991999999,19.079007999996975,3,25596.675999999999,25599.675999999999,3,60,17.724095999998099,0.20000000000000001,0.074999999999999997,0.20979979865274928,0.25241599999935715,0.014000000000000002,5,0.25049600000056671,6,1.0776320000004489,0.01,0.021024000001489185,-1,2,0,1,0,13,14,15,16,0
4,29,1,1,15,3,16,50,-4,0.5,17,18,0,0,27131.610976,27136.998975999999,5.3879999999990105,3,27128.596000000001,27131.608992000001,3.0129919999999402,60,3.3076160000018717,0.20000000000000001,0.074999999999999997,10.064745035456212,0.28380799999649753,0.010999999999999999,5,0.21241599999848404,6,1.6106560000007448,0.01,0.13110400000005029,-1,2,0,1,0,13,14,15,16,0
4,29,1,2,15,3,16,50,-2,0.5,17,18,0,0,27140.217983999999,27142.986976,2.7689920000011625,3,27137.209984000001,27140.216,3.006015999999363,60,1.4352319999998144,0.20000000000000001,0.074999999999999997,0.21738177411356571,0.3404160000027332,0.012,5,0.33865599999990081,6,0.97075199999744655,0.01,0.016960000000835862,-1,2,0,1,0,13,14,15,16,0
4,29,1,3,15,3,16,50,3.1699250014423126,0.5,17,18,0,0,27146.016992000001,27152.025984,6.0089919999991253,3,27143.011999999999,27146.014975999999,3.0029759999997623,60,2.7745279999980994,0.20000000000000001,0.074999999999999997,0.40134458487137936,0.20281600000089384,0.013000000000000001,5,0.2013440000009723,6,1.0052160000013828,0.01,0.016960000000835862,-1,1,0,0.66666666666666663,0,13,14,15,16,0
